Title,Sentiment,Withhold
"Iraqi archbishop from Mosul kidnapped, three aides killed",-0.6,0.0
Donald Brown Is N.F.L. Prospect With More on His Mind Than the Draft,0.3,0
Voting causes woman to face deportation from US,-0.5,0.15000000000000008
Potential Heir to Procter & Gamble Chief Resigns,0e+00,0.3149999999999997
Fatal stabbings kill three at Belgian day care center,-0.7,0.3000000000000001
Egyptian voters approve constitutional changes,0e+00,0.44999999999999996
"As Rodriguez Went Pro, His Teammate Went to College",-0.1,0.44999999999999973
New York Post to Carry News From Jerusalem Post,0.1,0.44999999999999973
Ad Losses Put Squeeze on TV News,0e+00,0.44999999999999996
"New York's JFK airport evacuated, reopened",0.1,0.4500000000000002
More Questions Than Answers at French Open Draw,0.1,0.44999999999999996
"Getting There From Here, Is It Better by the Ferry?",0e+00,0.44999999999999996
"Biden questions Bush's ""special treatment"" of ""Scooter"" Libby",0e+00,0.2999999999999999
"Two explosions in La Paz kill 2, injure 6",-0.1,0
E-Mail Surveillance Renews Concerns in Congress,-0.2,0.2999999999999998
Mets  Extend Winning Streak to Seven,0.4,0.14999999999999997
"Medical Review Firm, After Federal Sting, Goes Out of Business",-0.1,0.345
Johan Santana Has No Changeup for His Competitive Fire,-0.6,0.4650000000000001
"After a Memorable Shot, a Final One for Two Maryland Seniors",0e+00,0
Italian police launch nationwide anti-terror sweep,-0.1,0.44999999999999996
Organization of American States votes to lift Cuba suspension,0e+00,0.6499999999999999
Pope in medical crisis,-0.1,0.44999999999999984
Ryanair passenger numbers up 34%,-0.2,0.4500000000000002
"Circuit City, Lacking a Buyer, Will Shut Down",-0.6,0.45000000000000007
4 U.S. Soldiers Killed in Afghanistan,-0.3,0.14999999999999974
"Storms Cut Through Midwest, Killing 5",0e+00,0.059999999999999776
Afghanistan's parliament rejects Karzai's cabinet nominations,-0.6,0.2999999999999999
Stock markets worldwide continue to fall,-0.6,0.44999999999999996
Wikinews interviews: Tony Benn on U.K. politics,-0.1,0.0
"Knicks Rally Past Pistons, and Into Playoff Contention",0e+00,0.44999999999999996
Prosecutors Block Access to DNA Testing for Inmates,-0.2,0.2999999999999999
Visionary and author Arthur C. Clarke dead at age 90,-0.2,0.44999999999999973
Pentagon Closes Office Accused of Issuing Propaganda Under Bush,-0.3,0.45000000000000007
Launch of NASA's Mars Science Laboratory rover delayed until 2011,-0.1,0
Broadcast Networks Battling Uphill for Profit and Audience,0e+00,0.44999999999999996
Will Someone Please Invent iTunes for News?,-0.1,0.5249999999999999
Woman with world's longest fingernails loses them in car crash,-0.7,0.2999999999999999
Rescued Captain Returns to Vermont Town,0.1,0.44999999999999996
Opposition leader takes early lead in Sierra Leone presidential run-off elections,-0.6,0.315
29 killed in Algerian floods,-0.3,0.44999999999999996
Australian Labor Party caucus vote to change prime minister,-0.2,0.44999999999999973
Three Attacks Hit Eastern Afghan Town,0.1,0.44999999999999996
Pope Tries to Send Ripples of Hope Through an Ocean of Angolans,0e+00,0.0
Microsoft Sues Three in Click-Fraud Scheme,0.1,0.14999999999999986
"Wikinews interviews Donald K. Allen, independent candidate in US presidential elections",0.1,0.16499999999999987
"Two-time Eurovision entrant Edsilia Rombley discusses music, love, and her contrasting Contest experiences",0.4,0
Thirtieth anniversary of Australia's constitutional crisis,-0.2,0.44999999999999996
Ex-Officer Is Charged in Killing in Oakland,-0.3,0.6000000000000001
Brief bomb alerts in central London,0.3,0.4500000000000002
"With Power and Guile, Red Sox Finish Sweep of Yankees",0e+00,0.3749999999999997
"Gunman shoots during board meeting in Florida, then kills self",-0.6,0.3
"With Deal in Hand, Charter Files for Bankruptcy",0e+00,0.3749999999999997
Screen Actors Guild Fires Its Executive Director,0e+00,0.6
"In Madoff, a Court Trusts",0e+00,0.44999999999999996
Rescue efforts underway after China earthquake,0e+00,0.4650000000000001
Weir Versus Lysacek Highlights U.S. Figure Skating Championships,0.4,0.44999999999999996
"Pittsburgh Pirates rally to defeat New York Mets, 6-5",0.2,0.1500000000000002
European Commission publishes progress report on Western Balkans,-0.1,0.45000000000000007
Michael Schumacher returns to Formula One to replace injured Massa,0e+00,0.1650000000000001
Pope Tells Clergy in Angola to Work Against Belief in Witchcraft,0e+00,0.2999999999999999
Re-creation of 1919 cross-Atlantic flight is successful,0.3,0
Germany Has Responded Slowly to Bank Crisis,-0.1,0.4500000000000002
"Wreckage of gas tanker removed after crash onto railway line in County Durham, England",-0.2,0
Several dozen protesters arrested outside White House for permit violations,-0.5,0.44999999999999996
Bodies retrieved from Philippine ferry capsized in typhoon,0e+00,0.3
"French broadcasters barred from saying ""Facebook"" or ""Twitter"" on air",-0.5,0.015000000000000013
Australian health workers to close intensive care units in Victoria next week,-0.5,0.14999999999999997
Wikipedia plans to introduce new editing restrictions on articles,0e+00,0.45000000000000007
Zimbabwe bans crop growing in urban areas,-0.4,0.44999999999999996
Wikipedia again blocked in China,-0.6,0.44999999999999973
Phelps Is a Touch Behind Peirsol at the UltraSwim Meet,0e+00,0.3
Canadian loses health benefits after company finds joyful Facebook pictures,-0.5,0.1499999999999998
E.C. President does not advise Portuguese referendum in light of current crisis,-0.1,0
Going Beyond the Waves to Reshape Surfing,0e+00,0.44999999999999996
Japan to use renewable energy,0.1,0.4500000000000002
Greek actor Nikos Kourkoulos dies at 73,0.1,0.44999999999999996
"Even as a Support Rider, Armstrong Receives Most of the Attention",0e+00,0.2999999999999999
"Italy Agrees to Take Migrants, Ending Standoff With Malta",0e+00,0.315
Bosnia Serbs and Envoy Are at Odds on Powers,0e+00,0.315
"Airliner crash wounds four in Durban, South Africa",-0.4,0.15000000000000008
Congressman Thad McCotter to run for U.S. President,0e+00,0.40499999999999986
CanadaVOTES: Christian Heritage Party leader Ron Gray running in Langley,0e+00,0.29999999999999977
U.S. Presidential candidate Michele Bachmann narrowly edges Ron Paul in Ames Straw Poll,-0.3,0.315
Columbine High School evacuated following bomb scare,0e+00,0.44999999999999996
UN official: Gaza faces humanitarian catastrophe,-0.6,0.29999999999999977
"More bodies recovered from capsized boat in Kerala, India",0.1,0.19500000000000012
Quadrangle Facing Questions Over Pension Funds,-0.3,0.44999999999999996
Over 50 dead after Iraq bombing,-0.7,0.44999999999999973
188 Fatah supporters permitted to enter Israel,-0.2,0.14999999999999997
"2008 COMPUTEX Taipei: Three awards, One target",0.1,0
"Israeli F-16 fighter jet crashes, pilot killed",-0.4,0
"Tennessee Failed to Protect Cities in Bond Deals, Governor Says",-0.6,0.14999999999999997
"In Germany, an Image of Haplessness",0e+00,0.44999999999999973
Orange County Sheriff's Office still investigating into Tigger hit,-0.2,0.7999999999999999
"Franco-Belgian bank Dexia to restructure, lose 900 jobs",-0.5,0
Google Ends Its Project for Selling Radio Ads,0e+00,0.4500000000000002
MSNBC Wants to Add a 3rd Prime-Time Show,0e+00,0.7999999999999998
Imam pleads guilty in New York subway bomb plot,-0.4,0.6000000000000001
Finnish unemployment rate hits 16-year low at 5.9% for July,0.1,0
California student arrested in criminal threats made on Wikipedia,-0.5,0.6499999999999999
$1.75 Trillion Deficit Seen as Obama Unveils Budget Plan,0e+00,0.14999999999999986
Portuguese writer José Saramago dies at 87,0e+00,0.44999999999999996
Basketball-Playing Brothers Are Together and Apart on the Court,0e+00,0.4500000000000002
U.S. Issues Scathing Report on Immigrant Who Died in Detention,-0.4,0.4800000000000001
UK PM Brown meets with US President Bush at Camp David,0e+00,0.15000000000000002
HSBC Confirms Possible Sale of 3 Office Buildings,0e+00,0.14999999999999997
Police investigate Youtube video of two year old 'on ecstacy',-0.3,0.0
Ukraine closes schools after reports of swine flu deaths,-0.5,0.4499999999999998
Olympic torch extinguished three times in Paris,-0.6,0
Satellite radio approved in Canada,0e+00,0.4500000000000002
Los Angeles wildfires are nearly contained,0e+00,0.44999999999999996
"Obama, Romney battle over foreign policy in final U.S. presidential debate",0e+00,0
Remote Assistance service of Windows OS vulnerable to attack,-0.3,0.3
Suicide bomber kills at least eight in eastern Afghanistan,0e+00,0.44999999999999984
Pink Floyd will reunite to play London's Live 8,0.2,0.1800000000000001
Roger Federer wins Australian Open,0.1,0.4500000000000002
Funding for new Museum of Liverpool approved,0.1,0.5250000000000001
Somali man attempts failed attack on controversial cartoonist,-0.8,0.2999999999999999
Canadian court clears Stephen Truscott of 1959 murder,0e+00,0
North American citizens dealt passport requirement,0.1,0.44999999999999996
China Slows Purchases of U.S. and Other Bonds,0e+00,0.2999999999999999
North America's oldest retailer sold to U.S. owners of Lord & Taylor,0e+00,0.1499999999999998
Russian Rider Grabs Giro Lead in Treacherous Time Trial,0.1,0.3
Senators Too Tough for Rangers,-0.7,0.44999999999999984
"In a Coup in Honduras, Ghosts of Past U.S. Policies",-0.1,0.15000000000000002
"Myron Cope, Pittsburgh Steelers color commentator, retires after a 35 year career",0e+00,0.14999999999999974
Works valued at €100 million stolen from the Musée d'Art Moderne de la Ville de Paris,-0.2,0.14999999999999986
Suspected US drone attack kills at least fourteen in Pakistan,0e+00,0.15000000000000008
Sony in Expansion of U.S. and Foreign TV Business,0e+00,0.1499999999999999
"Intel acquires mobile Linux developer, OpenedHand",0.3,0.3
Yachting Company Chief Pleads Guilty in UBS Tax Case,0e+00,0.15000000000000008
Owner wants $10 million for Flight 93 crash site land,-0.6,0
Appeals court confirms death penalty for Saddam Hussein,-0.3,0.45000000000000007
Obama delays arrival to Copenhagen summit by one week,-0.7,0
European Court Seems to Rankle Kremlin,0.3,0.44999999999999996
Search continues for victims of Indonesian volcano eruption,0e+00,0.3
David Miliband to resign as MP for job at non-profit,-0.3,0.3
Egyptian president will not seek re-election in September after protests,-0.7,0.14999999999999997
Emergency inspections ordered on all Boeing 737s in aftermath of China Airlines explosion,0e+00,0
Children massacred in Kenyan school,0e+00,0.45000000000000007
Van Gogh painting stolen again,-0.6,0.44999999999999996
Venezuelan polls test Chávez,0e+00,0.36
Letters regarding Times Square bombing sent to Congress,-0.2,0.14999999999999997
South African former apartheid party dissolves,0e+00,0.4500000000000002
Brain dead woman gives birth,0.1,0.4500000000000002
Chike Okeafor Brings Fourth Dimension to Cardinals,0e+00,0.44999999999999996
"Swedish wrestler throws away Olympic bronze medal, leaves",0e+00,0.3
"Facing German Suffering, and Not Looking Away",-0.7,0.44999999999999996
"Southern Sudanese, Delivering Aid, Are Killed in Ambush",-0.3,0.45000000000000007
U.S. Envoy Reaches Out to Iran in Afghan Visit,0e+00,0.16499999999999992
Chief Doubts Chrysler Would Survive Bankruptcy,-0.1,0.44999999999999996
Pay-Per-Click Web Advertisers Fight Costly Fraud,0e+00,0.44999999999999973
Networks Pitch New Schedules in Uncertain Climate,0e+00,0.45000000000000007
"As Factories Close, Graduates Focus More on College",-0.1,0.46499999999999975
Fire Thought to Be Arson Damages 15 Homes in Philadelphia Suburb,0.2,5.551115123125783e-17
Imprisoned Haitian priest may need US doctors,-0.6,0.2999999999999999
"'Vulture' Investors Eye Bad Assets, but Warily",0.1,0.44999999999999973
UK politician Nick Clegg wins historic first televised political debate,0e+00,0.4800000000000001
"Thailand Accused of Returning Migrants to Sea, Where Many Are Missing",-0.2,0.1499999999999999
‘Twin Towers’ warship set to enter New York,0e+00,0.5999999999999998
Syrian Interior Minister dead from apparent suicide,-0.6,0.44999999999999996
"Recession Pain, Even in Palm Beach",-0.1,0.4500000000000002
Prices Rose Just 0.1 Percent Last Year,-0.1,0.44999999999999996
Lord Burns confirmed as new chairman of Channel 4,0e+00,0.19499999999999978
Some Australian government welfare recipients will be forced to pay their bills,-0.7,0.14999999999999997
"Former head of comedy for the BBC, Geoffrey Perkins dies in a road accident age 55",0e+00,0.0
International Criminal Court to investigate crimes against humanity in Darfur,-0.1,0.21000000000000013
Nine oil workers die as helicopter crashes in Siberia,-0.4,5.551115123125783e-17
Hurricane Adrian strikes Central America Thursday night,0e+00,0.44999999999999996
Wikimedia Foundation and Answers.com announce partnership,0e+00,0.44999999999999996
Several hundred buried in mass graves in Nigeria following clashes,-0.2,0.45000000000000007
NAFTA dismisses US claims of Canadian violation of Trade Agreement rules in softwood lumber dispute,-0.6,0
Poppies a Target in Fight Against Taliban,0.2,0.45000000000000007
60 reported dead in Congo train crash,-0.6,0.44999999999999996
UK terror suspects win appeal,-0.5,0.44999999999999996
Senate Measure Seeks to Spur Foundations to Give More,0.5,0.3
Long Line at the N.B.A. Complaint Desk,-0.2,0.44999999999999996
G.M. Says New Loan Would Save It,0.1,0.44999999999999973
Credit Card Processor Says Some Data Was Stolen,-0.4,0.44999999999999996
"Seven dead, twenty injured in Mexican resort explosion",-0.3,0.1500000000000002
Suicide bombers close Pakistani schools,-0.3,0.44999999999999996
News services and web companies increase Farsi services in light of Iranian political situation,0.2,0
"Fans in Montreal for N.H.L. All-Star Game Cheer Their Own, and  Lecavalier",0.1,0.0
NHL: Boston Bruins win Winter Classic in overtime,0.1,0.14999999999999997
Armenian President Kocharyan declares state of emergency,-0.3,0.44999999999999996
Mexican cartoonist Gabriel Vargas dies at 95,0e+00,0.44999999999999996
Record number of failed banks reported in US for February,-0.5,0.5250000000000001
US Secretary of State Hillary Clinton criticizes Turkey over human rights concerns,-0.1,0.15000000000000008
"George Garanian, Russian Armenian jazz band leader, dies at age 75",0e+00,0.0
Illinois Passes a Budget,0.3,0.44999999999999996
